request_id,split
REQ-AUG-0609,train
REQ-AUG-0610,train
REQ-AUG-0611,train
REQ-AUG-0612,train
REQ-AUG-0613,train
REQ-AUG-0614,train
REQ-AUG-0615,train
REQ-AUG-0616,train
REQ-AUG-0617,train
REQ-AUG-0618,train
REQ-AUG-0619,train
REQ-AUG-0620,train
REQ-AUG-0621,train
REQ-AUG-0622,train
REQ-AUG-0623,train
REQ-AUG-0624,train
REQ-AUG-0625,train
REQ-AUG-0626,train
REQ-AUG-0627,train
REQ-AUG-0628,train
REQ-AUG-0629,train
REQ-AUG-0630,train
REQ-AUG-0631,train
REQ-AUG-0632,train
REQ-AUG-0633,train
REQ-AUG-0634,train
REQ-AUG-0635,train
REQ-AUG-0636,train
REQ-AUG-0637,train
REQ-AUG-0638,train
REQ-AUG-0639,train
REQ-AUG-0640,train
REQ-AUG-0641,train
REQ-AUG-0642,train
REQ-AUG-0643,train
REQ-AUG-0644,train
REQ-AUG-0645,train
REQ-AUG-0646,train
REQ-AUG-0647,train
REQ-AUG-0648,train
REQ-AUG-0649,train
REQ-AUG-0650,train
REQ-AUG-0651,train
REQ-AUG-0652,train
REQ-AUG-0653,train
REQ-AUG-0654,train
REQ-AUG-0655,train
REQ-AUG-0656,train
REQ-AUG-0657,train
REQ-AUG-0658,train
REQ-AUG-0659,train
REQ-AUG-0660,train
REQ-AUG-0661,train
REQ-AUG-0662,train
REQ-AUG-0663,train
REQ-AUG-0664,train
REQ-AUG-0665,train
REQ-AUG-0666,train
REQ-AUG-0667,train
REQ-AUG-0668,train
REQ-AUG-0669,train
REQ-AUG-0670,train
REQ-AUG-0671,train
REQ-AUG-0672,train
REQ-AUG-0673,train
REQ-AUG-0674,train
REQ-AUG-0675,train
REQ-AUG-0676,train
REQ-AUG-0677,train
REQ-AUG-0678,train
REQ-AUG-0679,train
REQ-AUG-0680,train
REQ-AUG-0681,train
REQ-AUG-0682,train
REQ-AUG-0683,train
REQ-AUG-0684,train
REQ-AUG-0685,train
REQ-AUG-0686,train
REQ-AUG-0687,train
REQ-AUG-0688,train
REQ-AUG-0689,train
REQ-AUG-0690,train
REQ-AUG-0691,train
REQ-AUG-0692,train
REQ-AUG-0693,train
REQ-AUG-0694,train
REQ-AUG-0695,train
REQ-AUG-0696,train
REQ-AUG-0697,train
REQ-AUG-0698,train
REQ-AUG-0699,train
REQ-AUG-0700,train
REQ-AUG-0701,train
REQ-AUG-0702,train
REQ-AUG-0703,train
REQ-AUG-0704,train
REQ-AUG-0705,train
REQ-AUG-0706,train
REQ-AUG-0707,train
REQ-AUG-0708,train
REQ-AUG-0709,train
REQ-AUG-0710,train
REQ-AUG-0711,train
REQ-AUG-0712,train
REQ-AUG-0713,train
REQ-AUG-0714,train
REQ-AUG-0715,train
REQ-AUG-0716,train
REQ-AUG-0717,train
REQ-AUG-0718,train
REQ-AUG-0719,train
REQ-AUG-0720,train
REQ-AUG-0721,train
REQ-AUG-0722,train
REQ-AUG-0723,train
REQ-AUG-0724,train
REQ-AUG-0725,train
REQ-AUG-0726,train
REQ-AUG-0727,train
REQ-AUG-0728,train
REQ-AUG-0729,train
REQ-AUG-0730,train
REQ-AUG-0731,train
REQ-AUG-0732,train
REQ-AUG-0733,train
REQ-AUG-0734,train
REQ-AUG-0735,train
REQ-AUG-0736,train
REQ-AUG-0737,train
REQ-AUG-0738,train
REQ-AUG-0739,train
REQ-AUG-0740,train
REQ-AUG-0741,train
REQ-AUG-0742,train
REQ-AUG-0743,train
REQ-AUG-0744,train
REQ-AUG-0745,train
REQ-AUG-0746,train
REQ-AUG-0747,train
REQ-AUG-0748,train
REQ-AUG-0749,train
REQ-AUG-0750,train
REQ-AUG-0751,train
REQ-AUG-0752,train
REQ-AUG-0753,train
REQ-AUG-0754,train
REQ-AUG-0755,train
REQ-AUG-0756,train
REQ-AUG-0757,train
REQ-AUG-0758,train
REQ-AUG-0759,train
REQ-AUG-0760,train
REQ-AUG-0761,train
REQ-AUG-0762,train
REQ-AUG-0763,train
REQ-AUG-0764,train
REQ-AUG-0765,train
REQ-AUG-0766,train
REQ-AUG-0767,train
REQ-AUG-0768,train
REQ-AUG-0769,train
REQ-AUG-0770,train
REQ-AUG-0771,train
REQ-AUG-0772,train
REQ-AUG-0773,train
REQ-AUG-0774,train
REQ-AUG-0775,train
REQ-AUG-0776,train
REQ-AUG-0777,train
REQ-AUG-0778,train
REQ-AUG-0779,train
REQ-AUG-0780,train
REQ-AUG-0781,train
REQ-AUG-0782,train
REQ-AUG-0783,train
REQ-AUG-0784,train
REQ-AUG-0785,train
REQ-AUG-0786,train
REQ-AUG-0787,train
REQ-AUG-0788,train
REQ-AUG-0789,train
REQ-AUG-0790,train
REQ-AUG-0791,train
REQ-AUG-0792,train
REQ-AUG-0793,train
REQ-AUG-0794,train
REQ-AUG-0795,train
REQ-AUG-0796,train
REQ-AUG-0797,train
REQ-AUG-0798,train
REQ-AUG-0799,train
REQ-AUG-0800,train
REQ-AUG-0801,train
REQ-AUG-0802,train
REQ-AUG-0803,train
REQ-AUG-0804,train
REQ-AUG-0805,train
REQ-AUG-0806,train
REQ-AUG-0807,train
