request_id,perfume_id,primary_accord,secondary_accord,primary_in_ref,any_in_ref,ref_accord_count
REQ-08420,P000322,ACC-0095,,False,False,4
REQ-08422,P000142,ACC-0112,,False,False,10
REQ-08423,P000234,ACC-0191,ACC-0172,False,False,5
REQ-08424,P000143,ACC-0150,ACC-0277,False,False,10
REQ-08425,P000086,ACC-0166,,False,False,10
REQ-08427,P000363,ACC-0275,ACC-0212,False,False,4
REQ-08429,P000049,ACC-0187,ACC-0178,False,False,10
REQ-08432,P000015,ACC-0112,,False,False,10
REQ-08434,P000112,ACC-0295,,False,False,10
REQ-08437,P000396,ACC-0295,ACC-0129,False,False,4
REQ-08439,P000407,ACC-0121,,False,False,4
REQ-08440,P000107,ACC-0283,,False,False,10
REQ-08442,P000159,ACC-0107,,False,False,10
REQ-08443,P000402,ACC-0292,,False,False,4
REQ-08447,P000414,ACC-0222,,False,False,4
REQ-08450,P000318,ACC-0111,ACC-0282,False,False,4
REQ-08452,P000187,ACC-0102,,False,False,5
REQ-08453,P000285,ACC-0290,ACC-0066,False,False,4
REQ-08454,P000347,ACC-0267,,False,False,4
REQ-08455,P000269,ACC-0120,,False,False,4
REQ-08457,P000202,ACC-0161,,False,False,4
REQ-08460,P000215,ACC-0107,,False,False,4
REQ-08467,P000450,ACC-0207,ACC-0289,False,False,4
REQ-08470,P000258,ACC-0109,,False,False,4
REQ-08477,P000034,ACC-0157,,False,False,10
REQ-08480,P000081,ACC-0134,,False,False,6
REQ-08481,P000300,ACC-0075,ACC-0193,False,False,5
REQ-08483,P000300,ACC-0034,,False,False,5
REQ-08484,P000369,ACC-0108,ACC-0244,False,False,4
REQ-08487,P000041,ACC-0148,,False,False,5
REQ-08489,P000217,ACC-0097,ACC-0007,False,False,5
REQ-08490,P000046,ACC-0148,ACC-0132,False,False,5
REQ-08491,P000223,ACC-0134,,False,False,5
REQ-08492,P000256,ACC-0227,ACC-0159,False,False,4
REQ-08493,P000042,ACC-0277,,False,False,8
REQ-08495,P000418,ACC-0163,,False,False,4
REQ-08497,P000437,ACC-0170,,False,False,4
REQ-08498,P000117,ACC-0114,ACC-0107,False,False,8
REQ-08501,P000336,ACC-0279,ACC-0118,False,False,4
REQ-08504,P000225,ACC-0308,ACC-0141,False,False,5
REQ-08505,P000243,ACC-0167,,False,False,5
REQ-08506,P000421,ACC-0239,ACC-0161,False,False,4
REQ-08507,P000224,ACC-0196,,False,False,5
REQ-08509,P000279,ACC-0055,,False,False,4
REQ-08511,P000439,ACC-0207,ACC-0293,False,False,4
REQ-08517,P000161,ACC-0063,ACC-0200,False,False,8
REQ-08522,P000421,ACC-0163,,False,False,4
REQ-08523,P000100,ACC-0191,,False,False,8
REQ-08524,P000377,ACC-0131,ACC-0275,False,False,4
REQ-08525,P000195,ACC-0075,,False,False,4
REQ-08527,P000329,ACC-0134,ACC-0205,False,False,4
REQ-08528,P000231,ACC-0170,,False,False,5
REQ-08529,P000177,ACC-0155,,False,False,5
REQ-08531,P000128,ACC-0159,,False,False,8
REQ-08533,P000209,ACC-0130,ACC-0186,False,False,4
REQ-08534,P000381,ACC-0106,ACC-0214,False,False,4
REQ-08535,P000136,ACC-0150,,False,False,5
REQ-08536,P000111,ACC-0080,,False,False,10
REQ-08537,P000149,ACC-0068,,False,False,5
REQ-08538,P000103,ACC-0172,,False,False,5
REQ-08539,P000441,ACC-0170,,False,False,4
REQ-08540,P000151,ACC-0267,,False,False,9
REQ-08541,P000440,ACC-0104,,False,False,4
REQ-08542,P000178,ACC-0253,,False,False,5
REQ-08543,P000337,ACC-0292,,False,False,4
REQ-08545,P000279,ACC-0161,ACC-0131,False,False,4
REQ-08546,P000157,ACC-0195,,False,False,10
REQ-08549,P000324,ACC-0292,ACC-0115,False,False,4
REQ-08552,P000062,ACC-0066,,True,True,10
REQ-08555,P000254,ACC-0112,,False,False,4
REQ-08557,P000223,ACC-0195,,False,False,5
REQ-08558,P000251,ACC-0284,ACC-0112,False,False,4
REQ-08559,P000249,ACC-0282,,False,False,4
REQ-08562,P000049,ACC-0168,,False,False,10
REQ-08564,P000432,ACC-0299,ACC-0155,False,False,4
REQ-08565,P000337,ACC-0209,,False,False,4
REQ-08566,P000376,ACC-0285,,False,False,4
REQ-08575,P000076,ACC-0150,ACC-0107,False,False,10
REQ-08577,P000231,ACC-0163,ACC-0140,False,False,5
REQ-08578,P000319,ACC-0112,,False,False,4
REQ-08579,P000315,ACC-0094,ACC-0155,False,False,4
REQ-08581,P000087,ACC-0191,ACC-0282,False,False,7
REQ-08582,P000164,ACC-0264,ACC-0133,False,False,4
REQ-08584,P000434,ACC-0177,,False,False,4
REQ-08586,P000271,ACC-0212,ACC-0108,False,False,4
REQ-08587,P000035,ACC-0112,,False,False,8
REQ-08588,P000273,ACC-0289,,False,False,4
REQ-08591,P000124,ACC-0104,,False,False,8
REQ-08592,P000002,ACC-0144,ACC-0066,False,True,10
REQ-08594,P000065,ACC-0167,,False,False,9
REQ-08597,P000394,ACC-0075,,True,True,4
REQ-08598,P000106,ACC-0128,,False,False,10
REQ-08599,P000071,ACC-0051,,False,False,7
REQ-08602,P000231,ACC-0102,,False,False,5
REQ-08603,P000132,ACC-0245,,False,False,10
REQ-08604,P000228,ACC-0144,ACC-0159,False,False,5
REQ-08606,P000269,ACC-0144,ACC-0032,False,True,4
REQ-08609,P000443,ACC-0112,,False,False,4
REQ-08610,P000383,ACC-0209,,False,False,4
REQ-08611,P000207,ACC-0170,ACC-0144,False,False,4
REQ-08612,P000442,ACC-0063,,False,False,4
REQ-08614,P000445,ACC-0217,ACC-0212,False,False,4
REQ-08615,P000228,ACC-0227,,False,False,5
REQ-08620,P000282,ACC-0170,ACC-0124,False,False,4
REQ-08621,P000139,ACC-0007,ACC-0205,False,False,8
REQ-08623,P000244,ACC-0206,ACC-0283,False,False,5
REQ-08624,P000430,ACC-0209,ACC-0204,False,False,4
REQ-08625,P000432,ACC-0237,,False,False,4
REQ-08626,P000095,ACC-0135,,False,False,10
REQ-08627,P000098,ACC-0166,ACC-0118,False,False,9
REQ-08631,P000079,ACC-0175,,False,False,10
REQ-08632,P000042,ACC-0200,,False,False,8
REQ-08635,P000108,ACC-0050,,False,False,10
REQ-08638,P000055,ACC-0285,ACC-0171,False,False,10
REQ-08639,P000192,ACC-0207,ACC-0130,False,False,6
REQ-08640,P000196,ACC-0031,,False,False,3
REQ-08646,P000133,ACC-0267,ACC-0031,False,False,10
REQ-08648,P000377,ACC-0170,ACC-0102,False,False,4
REQ-08649,P000031,ACC-0281,ACC-0130,False,False,5
REQ-08650,P000169,ACC-0289,,False,False,5
REQ-08651,P000180,ACC-0289,ACC-0063,False,False,4
REQ-08652,P000048,ACC-0280,,False,False,5
REQ-08653,P000018,ACC-0170,,False,False,5
REQ-08654,P000195,ACC-0296,,False,False,4
REQ-08656,P000225,ACC-0166,,False,False,5
REQ-08657,P000256,ACC-0248,,False,False,4
REQ-08660,P000097,ACC-0104,,False,False,6
REQ-08663,P000099,ACC-0236,ACC-0171,False,False,9
REQ-08666,P000377,ACC-0167,ACC-0066,False,False,4
REQ-08668,P000337,ACC-0209,,False,False,4
REQ-08669,P000407,ACC-0007,,False,False,4
REQ-08670,P000327,ACC-0292,,False,False,4
REQ-08671,P000437,ACC-0284,ACC-0004,False,False,4
REQ-08672,P000371,ACC-0170,,False,False,4
REQ-08674,P000305,ACC-0113,,False,False,4
REQ-08675,P000422,ACC-0130,,False,False,4
REQ-08676,P000404,ACC-0075,,True,True,4
REQ-08677,P000178,ACC-0062,,False,False,5
REQ-08681,P000019,ACC-0181,ACC-0168,False,False,5
REQ-08683,P000058,ACC-0277,,False,False,7
REQ-08685,P000378,ACC-0239,,False,False,4
REQ-08686,P000184,ACC-0118,,False,False,4
REQ-08687,P000302,ACC-0233,ACC-0075,False,False,4
REQ-08690,P000145,ACC-0170,,False,False,5
REQ-08694,P000323,ACC-0077,,False,False,4
REQ-08697,P000166,ACC-0153,ACC-0100,False,False,10
REQ-08698,P000272,ACC-0023,,False,False,4
REQ-08699,P000260,ACC-0206,,False,False,4
REQ-08701,P000233,ACC-0104,,False,False,5
REQ-08702,P000382,ACC-0082,ACC-0162,False,False,4
REQ-08704,P000240,ACC-0125,,False,False,5
REQ-08705,P000299,ACC-0170,ACC-0295,False,False,5
REQ-08706,P000330,ACC-0263,,False,False,4
REQ-08707,P000153,ACC-0282,ACC-0155,False,False,6
REQ-08711,P000027,ACC-0134,,False,False,7
REQ-08712,P000110,ACC-0063,,False,False,10
REQ-08713,P000183,ACC-0123,,False,False,4
REQ-08715,P000036,ACC-0210,,False,False,7
REQ-08716,P000228,ACC-0193,,False,False,5
REQ-08721,P000029,ACC-0194,ACC-0140,False,False,6
REQ-08724,P000380,ACC-0248,,False,False,4
REQ-08726,P000446,ACC-0249,ACC-0190,False,False,4
REQ-08728,P000142,ACC-0100,ACC-0163,False,False,10
REQ-08729,P000294,ACC-0118,ACC-0168,False,False,5
REQ-08730,P000063,ACC-0277,,False,False,6
REQ-08731,P000416,ACC-0107,,False,False,4
REQ-08732,P000035,ACC-0112,ACC-0156,False,False,8
REQ-08738,P000155,ACC-0127,,False,False,8
REQ-08741,P000168,ACC-0170,,False,False,10
REQ-08742,P000225,ACC-0202,ACC-0163,False,False,5
REQ-08743,P000343,ACC-0107,,False,False,4
REQ-08745,P000257,ACC-0187,,False,False,4
REQ-08746,P000016,ACC-0132,,False,False,9
REQ-08750,P000122,ACC-0258,ACC-0280,False,False,10
REQ-08752,P000034,ACC-0133,ACC-0149,False,False,10
REQ-08755,P000179,ACC-0172,,False,False,5
REQ-08757,P000299,ACC-0252,,False,False,5
REQ-08758,P000403,ACC-0007,ACC-0246,False,False,4
REQ-08766,P000441,ACC-0248,ACC-0180,False,False,4
REQ-08767,P000032,ACC-0079,ACC-0170,False,False,9
REQ-08768,P000240,ACC-0171,,False,False,5
REQ-08772,P000385,ACC-0114,,False,False,4
REQ-08773,P000274,ACC-0202,,False,False,4
REQ-08774,P000291,ACC-0236,,False,False,5
REQ-08775,P000440,ACC-0256,ACC-0166,False,False,4
REQ-08778,P000039,ACC-0150,,False,False,10
REQ-08779,P000323,ACC-0180,,False,False,4
REQ-08783,P000107,ACC-0151,,False,False,10
REQ-08784,P000396,ACC-0102,,False,False,4
REQ-08788,P000195,ACC-0170,,False,False,4
REQ-08789,P000364,ACC-0174,,False,False,4
REQ-08794,P000368,ACC-0111,ACC-0293,False,False,4
REQ-08795,P000265,ACC-0122,ACC-0118,False,False,4
REQ-08796,P000025,ACC-0090,ACC-0200,False,False,10
REQ-08798,P000019,ACC-0180,,False,False,5
REQ-08800,P000152,ACC-0216,ACC-0066,False,False,9
REQ-08801,P000095,ACC-0066,ACC-0170,True,True,10
REQ-08803,P000117,ACC-0134,,False,False,8
REQ-08805,P000321,ACC-0063,,False,False,4
REQ-08807,P000264,ACC-0209,,False,False,4
REQ-08808,P000433,ACC-0258,ACC-0231,False,False,4
REQ-08810,P000007,ACC-0163,,False,False,10
REQ-08814,P000362,ACC-0296,,False,False,4
REQ-08815,P000126,ACC-0148,,False,False,10
REQ-08816,P000355,ACC-0095,,True,True,4
REQ-08817,P000329,ACC-0283,,False,False,4
REQ-08824,P000444,ACC-0120,ACC-0055,False,False,4
REQ-08825,P000163,ACC-0111,,False,False,10
REQ-08826,P000105,ACC-0187,,False,False,6
REQ-08827,P000213,ACC-0105,,False,False,4
REQ-08828,P000259,ACC-0166,ACC-0130,False,False,4
REQ-08829,P000015,ACC-0172,,False,False,10
REQ-08831,P000371,ACC-0189,,False,False,4
REQ-08832,P000169,ACC-0118,,False,False,5
REQ-08833,P000278,ACC-0184,,False,False,4
REQ-08835,P000437,ACC-0179,ACC-0216,False,False,4
REQ-08836,P000319,ACC-0165,ACC-0066,False,False,4
REQ-08838,P000139,ACC-0244,ACC-0112,False,False,8
REQ-08840,P000108,ACC-0157,,False,False,10
REQ-08841,P000005,ACC-0170,,False,False,10
REQ-08842,P000247,ACC-0282,,False,False,4
REQ-08843,P000115,ACC-0112,,False,False,9
REQ-08848,P000041,ACC-0187,,False,False,5
REQ-08849,P000084,ACC-0194,ACC-0063,False,False,10
REQ-08850,P000277,ACC-0123,,False,False,4
REQ-08852,P000127,ACC-0111,ACC-0221,False,False,10
REQ-08854,P000309,ACC-0183,,False,False,4
REQ-08855,P000367,ACC-0181,ACC-0254,False,False,4
REQ-08861,P000387,ACC-0294,,False,False,4
REQ-08867,P000256,ACC-0258,ACC-0179,False,False,4
REQ-08868,P000360,ACC-0004,,False,False,4
REQ-08869,P000157,ACC-0233,ACC-0287,False,False,10
REQ-08871,P000206,ACC-0111,,False,False,4
REQ-08872,P000069,ACC-0146,,False,False,10
REQ-08874,P000266,ACC-0286,ACC-0277,False,False,4
REQ-08875,P000058,ACC-0140,,False,False,7
REQ-08876,P000039,ACC-0112,ACC-0229,False,False,10
REQ-08877,P000087,ACC-0202,ACC-0121,False,False,7
REQ-08878,P000396,ACC-0236,,False,False,4
REQ-08880,P000449,ACC-0170,,False,False,4
REQ-08881,P000042,ACC-0286,,False,False,8
REQ-08882,P000114,ACC-0194,,False,False,10
REQ-08884,P000057,ACC-0112,,False,False,9
REQ-08885,P000006,ACC-0157,ACC-0206,False,False,10
REQ-08886,P000060,ACC-0007,,False,False,10
REQ-08889,P000419,ACC-0142,ACC-0170,False,False,4
REQ-08891,P000137,ACC-0287,ACC-0239,False,False,7
REQ-08894,P000329,ACC-0216,,False,False,4
REQ-08896,P000194,ACC-0148,,False,False,6
REQ-08897,P000039,ACC-0200,,False,False,10
REQ-08898,P000379,ACC-0295,ACC-0230,False,False,4
REQ-08899,P000229,ACC-0063,,False,False,4
REQ-08904,P000048,ACC-0249,ACC-0130,False,False,5
REQ-08906,P000448,ACC-0112,ACC-0107,False,False,4
REQ-08910,P000155,ACC-0121,ACC-0007,False,False,8
REQ-08912,P000211,ACC-0170,ACC-0293,False,False,5
REQ-08916,P000339,ACC-0286,ACC-0289,False,False,4
REQ-08917,P000190,ACC-0179,,False,False,5
REQ-08918,P000228,ACC-0258,ACC-0034,False,False,5
REQ-08919,P000253,ACC-0118,ACC-0189,False,False,4
REQ-08922,P000329,ACC-0253,ACC-0146,False,False,4
REQ-08926,P000156,ACC-0184,,False,False,10
REQ-08929,P000052,ACC-0288,,False,False,10
REQ-08930,P000268,ACC-0287,,False,False,4
REQ-08931,P000007,ACC-0163,,False,False,10
REQ-08932,P000221,ACC-0139,,False,False,5
REQ-08934,P000325,ACC-0251,ACC-0289,False,False,4
REQ-08939,P000150,ACC-0254,,False,False,10
REQ-08940,P000211,ACC-0209,,False,False,5
REQ-08942,P000342,ACC-0128,,False,False,4
REQ-08943,P000371,ACC-0207,ACC-0131,False,False,4
REQ-08944,P000332,ACC-0104,,False,False,4
REQ-08945,P000177,ACC-0230,,False,False,5
REQ-08946,P000375,ACC-0131,ACC-0239,False,False,4
REQ-08947,P000400,ACC-0112,,False,False,4
REQ-08951,P000437,ACC-0207,ACC-0149,False,False,4
REQ-08952,P000295,ACC-0150,,False,False,5
REQ-08955,P000055,ACC-0112,,False,False,10
REQ-08956,P000265,ACC-0161,,False,False,4
REQ-08957,P000415,ACC-0170,,False,False,4
REQ-08958,P000213,ACC-0145,,False,False,4
REQ-08960,P000137,ACC-0131,,False,False,7
REQ-08961,P000095,ACC-0033,,False,False,10
REQ-08962,P000262,ACC-0275,ACC-0181,False,False,4
REQ-08963,P000339,ACC-0285,ACC-0112,False,False,4
REQ-08964,P000340,ACC-0105,ACC-0275,False,False,4
REQ-08965,P000025,ACC-0155,,False,False,10
REQ-08966,P000010,ACC-0131,ACC-0118,False,False,7
REQ-08967,P000331,ACC-0102,,False,False,4
REQ-08972,P000228,ACC-0284,ACC-0257,False,False,5
REQ-08974,P000380,ACC-0156,,False,False,4
REQ-08976,P000146,ACC-0195,,False,False,6
REQ-08977,P000295,ACC-0204,ACC-0212,False,False,5
REQ-08978,P000073,ACC-0022,,False,False,4
REQ-08984,P000181,ACC-0161,ACC-0213,False,False,5
REQ-08985,P000117,ACC-0279,ACC-0112,False,False,8
REQ-08987,P000187,ACC-0174,,False,False,5
REQ-08988,P000174,ACC-0170,,False,False,6
REQ-08989,P000208,ACC-0263,,False,False,4
REQ-08990,P000241,ACC-0295,,False,False,5
REQ-08994,P000086,ACC-0170,ACC-0204,False,False,10
REQ-08996,P000119,ACC-0277,ACC-0034,False,False,5
REQ-08997,P000191,ACC-0253,,False,False,5
REQ-08998,P000229,ACC-0292,ACC-0249,False,False,4
REQ-08999,P000318,ACC-0254,ACC-0142,False,False,4
REQ-09001,P000023,ACC-0112,ACC-0293,False,False,10
REQ-09002,P000251,ACC-0157,ACC-0104,False,False,4
REQ-09004,P000162,ACC-0125,ACC-0162,False,False,7
REQ-09007,P000386,ACC-0079,,False,False,4
REQ-09008,P000263,ACC-0043,,False,False,4
REQ-09009,P000201,ACC-0207,,False,False,4
REQ-09012,P000381,ACC-0112,,False,False,4
REQ-09014,P000389,ACC-0214,,False,False,4
REQ-09016,P000326,ACC-0112,ACC-0121,False,False,4
REQ-09017,P000299,ACC-0288,,False,False,5
REQ-09018,P000413,ACC-0153,,False,False,4
REQ-09019,P000004,ACC-0156,,False,False,10
REQ-09020,P000131,ACC-0115,,False,False,7
REQ-09021,P000251,ACC-0149,,False,False,4
REQ-09024,P000132,ACC-0109,ACC-0139,False,False,10
REQ-09025,P000035,ACC-0207,ACC-0284,False,False,8
REQ-09027,P000055,ACC-0066,ACC-0097,True,True,10
REQ-09028,P000310,ACC-0118,ACC-0206,False,False,4
REQ-09029,P000377,ACC-0295,,False,False,4
REQ-09030,P000152,ACC-0186,,False,False,9
REQ-09031,P000356,ACC-0170,,False,False,4
REQ-09033,P000164,ACC-0161,,False,False,4
REQ-09036,P000029,ACC-0181,,False,False,6
REQ-09039,P000282,ACC-0212,ACC-0062,False,False,4
REQ-09041,P000170,ACC-0227,,False,False,6
REQ-09043,P000095,ACC-0186,,False,False,10
REQ-09044,P000049,ACC-0207,,False,False,10
REQ-09045,P000347,ACC-0107,ACC-0277,False,False,4
REQ-09046,P000160,ACC-0197,ACC-0139,False,False,10
REQ-09047,P000360,ACC-0028,ACC-0161,True,True,4
REQ-09050,P000121,ACC-0080,,False,False,10
REQ-09053,P000235,ACC-0159,,False,False,4
REQ-09054,P000061,ACC-0175,,False,False,3
REQ-09058,P000430,ACC-0276,,False,False,4
REQ-09063,P000133,ACC-0170,,False,False,10
REQ-09065,P000435,ACC-0112,ACC-0055,False,False,4
REQ-09067,P000087,ACC-0148,,False,False,7
REQ-09068,P000420,ACC-0229,ACC-0250,False,False,4
REQ-09071,P000326,ACC-0174,,False,False,4
REQ-09072,P000031,ACC-0178,,False,False,5
REQ-09073,P000420,ACC-0142,ACC-0051,False,False,4
REQ-09074,P000144,ACC-0184,,False,False,6
REQ-09075,P000143,ACC-0112,,False,False,10
REQ-09080,P000253,ACC-0166,ACC-0131,False,False,4
REQ-09082,P000379,ACC-0256,ACC-0258,False,False,4
REQ-09087,P000316,ACC-0164,,False,False,4
REQ-09093,P000087,ACC-0112,,False,False,7
REQ-09096,P000184,ACC-0051,,False,False,4
REQ-09103,P000306,ACC-0166,ACC-0127,False,False,4
REQ-09104,P000342,ACC-0170,ACC-0265,False,False,4
REQ-09105,P000414,ACC-0159,ACC-0116,False,False,4
REQ-09108,P000449,ACC-0248,ACC-0162,False,False,4
REQ-09110,P000029,ACC-0144,,False,False,6
REQ-09111,P000041,ACC-0134,,False,False,5
REQ-09112,P000250,ACC-0128,,False,False,4
REQ-09113,P000319,ACC-0050,ACC-0153,False,False,4
REQ-09118,P000378,ACC-0215,,False,False,4
REQ-09123,P000022,ACC-0181,,False,False,10
REQ-09125,P000009,ACC-0206,,False,False,9
REQ-09128,P000232,ACC-0190,ACC-0068,False,False,5
REQ-09130,P000122,ACC-0112,ACC-0130,False,False,10
REQ-09132,P000386,ACC-0285,,False,False,4
REQ-09135,P000075,ACC-0293,,False,False,5
REQ-09139,P000370,ACC-0181,,False,False,4
REQ-09140,P000148,ACC-0250,,False,False,10
REQ-09141,P000037,ACC-0063,,False,False,10
REQ-09142,P000361,ACC-0290,,False,False,4
REQ-09143,P000229,ACC-0206,ACC-0286,False,False,4
REQ-09144,P000063,ACC-0007,,False,False,6
REQ-09146,P000309,ACC-0118,,False,False,4
REQ-09147,P000211,ACC-0170,,False,False,5
REQ-09148,P000111,ACC-0166,ACC-0033,False,True,10
REQ-09149,P000127,ACC-0161,,False,False,10
REQ-09150,P000391,ACC-0112,,False,False,4
REQ-09151,P000107,ACC-0169,,False,False,10
REQ-09153,P000434,ACC-0102,,False,False,4
REQ-09154,P000282,ACC-0222,,False,False,4
REQ-09155,P000260,ACC-0118,,False,False,4
REQ-09156,P000265,ACC-0034,,False,False,4
REQ-09159,P000355,ACC-0187,,False,False,4
REQ-09161,P000203,ACC-0293,,False,False,4
REQ-09163,P000333,ACC-0164,ACC-0252,False,False,4
REQ-09165,P000078,ACC-0105,,False,False,5
REQ-09166,P000297,ACC-0289,,False,False,5
REQ-09167,P000302,ACC-0170,,False,False,4
REQ-09168,P000128,ACC-0248,ACC-0170,False,False,8
REQ-09172,P000360,ACC-0285,ACC-0150,False,False,4
REQ-09174,P000367,ACC-0181,,False,False,4
REQ-09176,P000379,ACC-0236,,False,False,4
REQ-09177,P000157,ACC-0295,,False,False,10
REQ-09179,P000111,ACC-0161,,False,False,10
REQ-09180,P000089,ACC-0128,ACC-0107,False,False,10
REQ-09181,P000345,ACC-0002,,False,False,3
REQ-09182,P000377,ACC-0167,,False,False,4
REQ-09183,P000360,ACC-0051,,False,False,4
REQ-09184,P000241,ACC-0186,ACC-0165,False,False,5
REQ-09185,P000161,ACC-0171,ACC-0063,False,False,8
REQ-09186,P000192,ACC-0162,,False,False,6
REQ-09190,P000371,ACC-0107,,False,False,4
REQ-09191,P000408,ACC-0170,ACC-0163,False,False,4
REQ-09192,P000069,ACC-0209,,False,False,10
REQ-09194,P000120,ACC-0239,ACC-0118,False,False,10
REQ-09195,P000262,ACC-0170,ACC-0128,False,False,4
REQ-09200,P000217,ACC-0128,,False,False,5
REQ-09201,P000314,ACC-0007,,False,False,4
REQ-09202,P000189,ACC-0170,ACC-0127,False,False,6
REQ-09204,P000209,ACC-0140,,False,False,4
REQ-09205,P000014,ACC-0111,ACC-0170,False,False,10
REQ-09206,P000099,ACC-0102,ACC-0284,False,False,9
REQ-09207,P000421,ACC-0118,ACC-0106,False,False,4
REQ-09208,P000096,ACC-0281,,False,False,8
REQ-09211,P000093,ACC-0170,,False,False,10
REQ-09215,P000283,ACC-0063,,False,False,5
REQ-09216,P000084,ACC-0212,,False,False,10
REQ-09217,P000233,ACC-0200,ACC-0170,False,False,5
REQ-09219,P000105,ACC-0170,ACC-0222,False,False,6
REQ-09220,P000114,ACC-0254,ACC-0167,False,False,10
REQ-09221,P000115,ACC-0174,ACC-0170,False,False,9
REQ-09222,P000295,ACC-0209,ACC-0287,False,False,5
REQ-09223,P000242,ACC-0109,ACC-0145,False,False,4
REQ-09224,P000178,ACC-0111,ACC-0109,False,False,5
REQ-09228,P000215,ACC-0158,,False,False,4
REQ-09229,P000308,ACC-0177,ACC-0252,False,False,4
REQ-09231,P000004,ACC-0308,,False,False,10
REQ-09233,P000433,ACC-0118,,False,False,4
REQ-09234,P000214,ACC-0186,,False,False,4
REQ-09235,P000058,ACC-0295,,False,False,7
REQ-09236,P000104,ACC-0109,,False,False,10
REQ-09238,P000427,ACC-0122,,False,False,4
REQ-09240,P000442,ACC-0130,,False,False,4
REQ-09241,P000242,ACC-0187,ACC-0181,False,False,4
REQ-09242,P000114,ACC-0222,,False,False,10
REQ-09245,P000049,ACC-0104,,False,False,10
REQ-09246,P000046,ACC-0172,,False,False,5
REQ-09248,P000372,ACC-0153,,False,False,4
REQ-09249,P000176,ACC-0283,ACC-0125,False,False,5
REQ-09250,P000230,ACC-0283,,False,False,5
REQ-09251,P000066,ACC-0252,,False,False,10
REQ-09253,P000098,ACC-0007,,False,False,9
REQ-09254,P000253,ACC-0289,,False,False,4
REQ-09255,P000126,ACC-0112,ACC-0213,False,False,10
REQ-09256,P000297,ACC-0221,ACC-0147,False,False,5
REQ-09257,P000261,ACC-0100,ACC-0141,False,False,4
REQ-09259,P000038,ACC-0156,ACC-0111,False,False,10
REQ-09265,P000160,ACC-0175,,False,False,10
REQ-09267,P000323,ACC-0308,,False,False,4
REQ-09268,P000163,ACC-0154,ACC-0170,False,False,10
REQ-09269,P000043,ACC-0185,,False,False,5
REQ-09270,P000013,ACC-0153,,False,False,10
REQ-09271,P000120,ACC-0190,,False,False,10
REQ-09273,P000009,ACC-0167,,False,False,9
REQ-09276,P000241,ACC-0209,ACC-0112,False,False,5
REQ-09280,P000030,ACC-0279,ACC-0188,False,False,10
REQ-09283,P000422,ACC-0161,,False,False,4
REQ-09284,P000241,ACC-0123,ACC-0263,False,False,5
REQ-09291,P000121,ACC-0282,,False,False,10
REQ-09292,P000339,ACC-0107,,False,False,4
REQ-09295,P000407,ACC-0139,,False,False,4
REQ-09297,P000284,ACC-0233,,False,False,4
REQ-09299,P000172,ACC-0294,,False,False,4
REQ-09300,P000032,ACC-0139,ACC-0283,False,False,9
REQ-09303,P000212,ACC-0228,,False,False,5
REQ-09304,P000157,ACC-0275,ACC-0155,False,False,10
REQ-09305,P000143,ACC-0287,,False,False,10
REQ-09307,P000163,ACC-0129,,False,False,10
REQ-09308,P000449,ACC-0132,,False,False,4
REQ-09309,P000386,ACC-0122,,False,False,4
REQ-09310,P000104,ACC-0066,,True,True,10
REQ-09313,P000354,ACC-0212,ACC-0294,False,False,4
REQ-09315,P000441,ACC-0249,,False,False,4
REQ-09317,P000247,ACC-0244,,False,False,4
REQ-09320,P000319,ACC-0140,,False,False,4
REQ-09321,P000075,ACC-0214,ACC-0031,False,False,5
REQ-09323,P000114,ACC-0062,,False,False,10
REQ-09324,P000111,ACC-0206,ACC-0008,False,True,10
REQ-09325,P000287,ACC-0227,ACC-0153,False,False,4
REQ-09326,P000377,ACC-0162,ACC-0138,False,False,4
REQ-09328,P000353,ACC-0007,,False,False,4
REQ-09329,P000192,ACC-0167,,False,False,6
REQ-09331,P000098,ACC-0171,ACC-0175,False,False,9
REQ-09332,P000346,ACC-0227,,False,False,4
