request_id,phrase,canonical_descriptor
REQ-08930,sweet,sweet
REQ-08933,citrus,citrus
REQ-08934,smoky,smoky
REQ-08935,aquatic,aquatic
REQ-08935,powdery,powdery
REQ-08936,wet stone,mineral
REQ-08938,fresh,fresh
REQ-08939,fresh,fresh
REQ-08939,green,green
REQ-08940,smoke,smoky
REQ-08940,fireplace,smoky
REQ-08940,spicy,spicy
REQ-08940,powdery,powdery
REQ-08941,leather,leather
REQ-08942,leather,leather
REQ-08942,sweet,sweet
REQ-08943,musk,musky
REQ-08945,powdery,powdery
REQ-08946,smoke,smoky
REQ-08946,fireplace,smoky
REQ-08947,clean,clean
REQ-08948,amber,amber
REQ-08950,musk,musky
REQ-08950,aquatic,aquatic
REQ-08951,smoky,smoky
REQ-08951,leather,leather
REQ-08951,coffee,gourmand
REQ-08952,musk,musky
REQ-08953,leather,leather
REQ-08955,citrus,citrus
REQ-08955,powdery,powdery
REQ-08956,musk,musky
REQ-08958,clean,clean
REQ-08958,smoky,smoky
REQ-08958,vanilla,gourmand
REQ-08960,barbershop,fougere
REQ-08961,leather,leather
REQ-08961,coffee,gourmand
REQ-08962,vanilla,gourmand
REQ-08963,vanilla,gourmand
REQ-08966,powdery,powdery
REQ-08970,sweet,sweet
REQ-08972,wet stone,mineral
REQ-08973,musk,musky
REQ-08975,forest,woody
REQ-08975,after rain,ozonic
REQ-08977,clean,clean
REQ-08977,hotel lobby,clean
REQ-08979,leather,leather
REQ-08979,coffee,gourmand
REQ-08980,aquatic,aquatic
REQ-08981,citrus,citrus
REQ-08981,green,green
REQ-08983,barbershop,fougere
REQ-08990,woody,woody
REQ-08990,sweet,sweet
REQ-08991,amber,amber
REQ-08991,leather,leather
REQ-08994,ozone,ozonic
REQ-08997,powdery,powdery
REQ-08999,smoky,smoky
REQ-08999,powdery,powdery
REQ-09000,musk,musky
REQ-09001,leather,leather
REQ-09003,barbershop,fougere
REQ-09004,leather,leather
REQ-09007,vanilla,gourmand
REQ-09008,fresh,fresh
REQ-09008,freshly washed,clean
REQ-09009,powdery,powdery
REQ-09009,sweet,sweet
REQ-09009,vanilla,gourmand
REQ-09011,spicy,spicy
REQ-09012,fresh,fresh
REQ-09012,freshly washed,clean
REQ-09012,smoky,smoky
REQ-09013,dark,dark
REQ-09015,clean,clean
REQ-09015,freshly washed,clean
REQ-09018,vanilla,gourmand
REQ-09019,powdery,powdery
REQ-09019,vanilla,gourmand
REQ-09020,vanilla,gourmand
REQ-09021,citrus,citrus
REQ-09023,smoke,smoky
REQ-09023,fireplace,smoky
REQ-09024,vanilla,gourmand
REQ-09025,floral,floral
REQ-09026,citrus,citrus
REQ-09029,aquatic,aquatic
REQ-09030,fresh,fresh
REQ-09031,spicy,spicy
REQ-09033,sweet,sweet
REQ-09034,powdery,powdery
REQ-09036,ozone,ozonic
REQ-09038,smoke,smoky
REQ-09038,fireplace,smoky
REQ-09038,sweet,sweet
REQ-09039,clean,clean
REQ-09039,hotel lobby,clean
REQ-09041,citrus,citrus
REQ-09041,vanilla,gourmand
REQ-09043,powdery,powdery
REQ-09043,vanilla,gourmand
REQ-09044,ozonic,ozonic
REQ-09047,wet stone,mineral
REQ-09048,vanilla,gourmand
REQ-09052,woody,woody
REQ-09052,smoky,smoky
REQ-09052,powdery,powdery
REQ-09055,amber,amber
REQ-09055,smoky,smoky
REQ-09057,clean,clean
REQ-09057,vanilla,gourmand
REQ-09058,musk,musky
REQ-09060,musk,musky
REQ-09061,smoky,smoky
REQ-09062,vanilla,gourmand
REQ-09065,barbershop,fougere
REQ-09066,musky,musky
REQ-09066,musk,musky
REQ-09073,powdery,powdery
REQ-09074,clean,clean
REQ-09075,clean,clean
REQ-09075,hotel lobby,clean
REQ-09081,clean,clean
REQ-09081,hotel lobby,clean
REQ-09082,fresh,fresh
REQ-09083,clean,clean
REQ-09084,vanilla,gourmand
REQ-09085,clean,clean
REQ-09085,hotel lobby,clean
REQ-09088,leather,leather
REQ-09089,ozonic,ozonic
REQ-09091,amber,amber
REQ-09091,musk,musky
REQ-09092,fresh,fresh
REQ-09092,freshly washed,clean
REQ-09092,powdery,powdery
REQ-09094,forest,woody
REQ-09094,after rain,ozonic
REQ-09095,green,green
REQ-09100,leather,leather
REQ-09100,coffee,gourmand
REQ-09101,floral,floral
REQ-09104,smoky,smoky
REQ-09105,citrus,citrus
REQ-09106,smoky,smoky
REQ-09106,leather,leather
REQ-09106,coffee,gourmand
REQ-09111,fresh,fresh
REQ-09111,freshly washed,clean
REQ-09112,musky,musky
REQ-09112,musk,musky
REQ-09112,leather,leather
REQ-09114,floral,floral
REQ-09115,ozone,ozonic
REQ-09115,sweet,sweet
REQ-09117,barbershop,fougere
REQ-09118,mineral,mineral
REQ-09122,citrus,citrus
REQ-09129,smoky,smoky
REQ-09132,fresh,fresh
REQ-09133,sweet,sweet
REQ-09134,smoky,smoky
REQ-09135,musk,musky
REQ-09135,sweet,sweet
REQ-09136,fresh,fresh
REQ-09136,fresh cut grass,green
REQ-09137,citrus,citrus
REQ-09137,ozone,ozonic
REQ-09138,leather,leather
REQ-09139,barbershop,fougere
REQ-09140,ozonic,ozonic
REQ-09140,powdery,powdery
REQ-09141,leather,leather
REQ-09143,sweet,sweet
REQ-09145,vanilla,gourmand
REQ-09150,clean,clean
REQ-09150,hotel lobby,clean
REQ-09150,vanilla,gourmand
REQ-09151,smoky,smoky
REQ-09151,aquatic,aquatic
REQ-09155,musky,musky
REQ-09155,musk,musky
REQ-09155,wet stone,mineral
REQ-09156,musk,musky
REQ-09160,clean,clean
REQ-09160,leather,leather
REQ-09160,coffee,gourmand
REQ-09161,fresh cut grass,green
REQ-09163,clean,clean
REQ-09163,mineral,mineral
REQ-09164,musk,musky
REQ-09165,clean,clean
REQ-09165,ozone,ozonic
REQ-09166,ozonic,ozonic
REQ-09166,powdery,powdery
REQ-09167,vanilla,gourmand
REQ-09168,citrus,citrus
REQ-09170,musk,musky
REQ-09170,barbershop,fougere
REQ-09172,smoky,smoky
REQ-09173,coffee,gourmand
REQ-09174,powdery,powdery
REQ-09176,smoky,smoky
REQ-09176,ozonic,ozonic
REQ-09177,smoky,smoky
REQ-09178,sweet,sweet
REQ-09179,musk,musky
REQ-09180,ozonic,ozonic
REQ-09180,leather,leather
REQ-09181,ozonic,ozonic
REQ-09182,fresh,fresh
REQ-09182,vanilla,gourmand
REQ-09183,vanilla,gourmand
REQ-09184,leather,leather
REQ-09185,sweet,sweet
REQ-09187,fresh,fresh
REQ-09189,fresh,fresh
REQ-09189,fresh cut grass,green
REQ-09191,leather,leather
REQ-09195,vanilla,gourmand
REQ-09196,musk,musky
REQ-09196,leather,leather
REQ-09196,coffee,gourmand
REQ-09198,vanilla,gourmand
REQ-09199,leather,leather
REQ-09200,clean,clean
REQ-09200,leather,leather
REQ-09202,forest,woody
REQ-09202,after rain,ozonic
REQ-09202,sweet,sweet
REQ-09203,powdery,powdery
REQ-09204,clean,clean
REQ-09204,floral,floral
REQ-09204,leather,leather
REQ-09204,coffee,gourmand
REQ-09207,citrus,citrus
REQ-09208,musk,musky
REQ-09210,coffee,gourmand
REQ-09212,clean,clean
REQ-09212,hotel lobby,clean
REQ-09213,fresh,fresh
REQ-09213,fresh cut grass,green
REQ-09216,ozone,ozonic
REQ-09217,smoky,smoky
REQ-09217,powdery,powdery
REQ-09218,floral,floral
REQ-09219,clean,clean
REQ-09219,hotel lobby,clean
REQ-09219,citrus,citrus
REQ-09219,musk,musky
REQ-09220,citrus,citrus
REQ-09221,smoky,smoky
REQ-09223,leather,leather
REQ-09223,powdery,powdery
REQ-09226,clean,clean
REQ-09226,hotel lobby,clean
REQ-09226,powdery,powdery
REQ-09228,citrus,citrus
REQ-09229,clean,clean
REQ-09234,ozone,ozonic
REQ-09236,green,green
REQ-09236,leather,leather
REQ-09236,powdery,powdery
REQ-09240,fresh,fresh
REQ-09244,leather,leather
REQ-09245,citrus,citrus
REQ-09246,barbershop,fougere
REQ-09248,barbershop,fougere
REQ-09249,citrus,citrus
REQ-09250,powdery,powdery
REQ-09251,musk,musky
REQ-09252,smoky,smoky
REQ-09253,smoky,smoky
REQ-09253,sweet,sweet
REQ-09255,citrus,citrus
REQ-09257,fresh,fresh
REQ-09257,dark,dark
REQ-09257,fresh cut grass,green
REQ-09257,vanilla,gourmand
REQ-09258,smoky,smoky
REQ-09258,powdery,powdery
REQ-09259,fresh,fresh
REQ-09259,freshly washed,clean
REQ-09260,clean,clean
REQ-09263,fresh,fresh
REQ-09263,aquatic,aquatic
REQ-09263,leather,leather
REQ-09264,sweet,sweet
REQ-09268,leather,leather
REQ-09268,coffee,gourmand
REQ-09269,fresh,fresh
REQ-09269,freshly washed,clean
REQ-09271,ozone,ozonic
REQ-09271,leather,leather
REQ-09272,smoky,smoky
REQ-09273,fresh,fresh
REQ-09273,fresh cut grass,green
REQ-09274,citrus,citrus
REQ-09277,ozone,ozonic
REQ-09278,forest,woody
REQ-09278,musk,musky
REQ-09278,after rain,ozonic
REQ-09280,fresh,fresh
REQ-09281,leather,leather
REQ-09283,fresh cut grass,green
REQ-09285,fresh,fresh
REQ-09285,freshly washed,clean
REQ-09285,powdery,powdery
REQ-09287,smoky,smoky
REQ-09287,sweet,sweet
REQ-09290,clean,clean
REQ-09292,powdery,powdery
REQ-09293,citrus,citrus
REQ-09295,amber,amber
REQ-09296,smoky,smoky
REQ-09296,smoke,smoky
REQ-09296,fireplace,smoky
REQ-09297,dark,dark
REQ-09298,musky,musky
REQ-09298,musk,musky
REQ-09299,sweet,sweet
REQ-09300,smoky,smoky
REQ-09301,smoky,smoky
REQ-09302,musky,musky
REQ-09302,musk,musky
REQ-09302,leather,leather
REQ-09302,coffee,gourmand
REQ-09305,fresh,fresh
REQ-09305,freshly washed,clean
REQ-09305,vanilla,gourmand
REQ-09306,amber,amber
REQ-09311,citrus,citrus
REQ-09312,dark,dark
REQ-09313,smoke,smoky
REQ-09313,fireplace,smoky
REQ-09314,leather,leather
REQ-09316,after rain,ozonic
REQ-09317,clean,clean
REQ-09317,citrus,citrus
REQ-09319,leather,leather
REQ-09319,powdery,powdery
REQ-09320,citrus,citrus
REQ-09321,musk,musky
REQ-09325,citrus,citrus
REQ-09327,woody,woody
REQ-09327,sweet,sweet
REQ-09328,fresh,fresh
REQ-09328,clean,clean
REQ-09331,woody,woody
REQ-09332,wet stone,mineral
REQ-09332,sweet,sweet
REQ-09333,leather,leather
REQ-09335,sweet,sweet
REQ-09336,leather,leather
REQ-09339,fresh,fresh
REQ-09340,fresh,fresh
REQ-09340,fresh cut grass,green
REQ-09341,clean,clean
REQ-09347,green,green
REQ-09349,leather,leather
REQ-09352,spicy,spicy
REQ-09352,floral,floral
REQ-09353,leather,leather
REQ-09355,fresh,fresh
REQ-09355,green,green
REQ-09356,powdery,powdery
REQ-09359,leather,leather
REQ-09360,leather,leather
REQ-09360,sweet,sweet
REQ-09360,coffee,gourmand
REQ-09361,leather,leather
REQ-09361,vanilla,gourmand
REQ-09364,sweet,sweet
REQ-09368,sweet,sweet
REQ-09369,fresh cut grass,green
REQ-09373,citrus,citrus
REQ-09373,sweet,sweet
REQ-09374,powdery,powdery
REQ-09378,dark,dark
REQ-09379,musk,musky
REQ-09379,ozone,ozonic
REQ-09380,fresh,fresh
REQ-09380,smoky,smoky
REQ-09380,fresh cut grass,green
REQ-09380,vanilla,gourmand
REQ-09381,green,green
REQ-09382,powdery,powdery
REQ-09383,forest,woody
REQ-09383,smoky,smoky
REQ-09383,after rain,ozonic
REQ-09384,aquatic,aquatic
REQ-09384,mineral,mineral
REQ-09385,floral,floral
REQ-09386,leather,leather
REQ-09387,powdery,powdery
REQ-09387,sweet,sweet
REQ-09388,smoke,smoky
REQ-09388,fireplace,smoky
REQ-09388,vanilla,gourmand
REQ-09391,ozone,ozonic
REQ-09392,musk,musky
REQ-09393,sweet,sweet
REQ-09394,musk,musky
REQ-09396,leather,leather
REQ-09396,coffee,gourmand
REQ-09400,musk,musky
REQ-09403,vanilla,gourmand
REQ-09404,musk,musky
REQ-09404,ozonic,ozonic
REQ-09404,vanilla,gourmand
REQ-09408,fresh,fresh
REQ-09408,fresh cut grass,green
REQ-09409,leather,leather
REQ-09410,smoky,smoky
REQ-09411,leather,leather
REQ-09411,coffee,gourmand
REQ-09413,ozonic,ozonic
REQ-09414,citrus,citrus
REQ-09415,musk,musky
REQ-09417,musk,musky
REQ-09418,smoky,smoky
REQ-09419,smoke,smoky
REQ-09419,fireplace,smoky
REQ-09421,smoky,smoky
REQ-09421,citrus,citrus
REQ-09423,woody,woody
REQ-09423,ozonic,ozonic
REQ-09424,clean,clean
REQ-09426,woody,woody
REQ-09427,vanilla,gourmand
REQ-09428,sweet,sweet
REQ-09430,green,green
REQ-09430,leather,leather
REQ-09435,leather,leather
REQ-09436,citrus,citrus
REQ-09437,ozone,ozonic
REQ-09438,musk,musky
REQ-09439,clean,clean
REQ-09439,hotel lobby,clean
REQ-09440,clean,clean
REQ-09444,mineral,mineral
REQ-09445,powdery,powdery
REQ-09446,sweet,sweet
REQ-09447,green,green
REQ-09447,vanilla,gourmand
REQ-09450,musk,musky
REQ-09452,clean,clean
REQ-09452,hotel lobby,clean
REQ-09452,smoky,smoky
REQ-09453,powdery,powdery
REQ-09456,dark,dark
REQ-09456,leather,leather
REQ-09463,clean,clean
REQ-09463,citrus,citrus
REQ-09464,leather,leather
REQ-09465,ozonic,ozonic
REQ-09467,musky,musky
REQ-09467,musk,musky
REQ-09467,ozonic,ozonic
REQ-09470,fresh,fresh
REQ-09470,fresh cut grass,green
REQ-09471,musk,musky
REQ-09474,citrus,citrus
REQ-09476,ozone,ozonic
REQ-09477,barbershop,fougere
REQ-09478,vanilla,gourmand
REQ-09479,fresh,fresh
REQ-09482,vanilla,gourmand
REQ-09483,powdery,powdery
REQ-09484,amber,amber
REQ-09484,powdery,powdery
REQ-09485,smoky,smoky
REQ-09485,musk,musky
REQ-09485,sweet,sweet
REQ-09486,wet stone,mineral
REQ-09486,leather,leather
REQ-09487,smoky,smoky
REQ-09488,smoky,smoky
REQ-09492,mineral,mineral
REQ-09493,floral,floral
REQ-09493,ozonic,ozonic
REQ-09493,powdery,powdery
REQ-09494,musk,musky
REQ-09495,green,green
REQ-09496,leather,leather
REQ-09497,clean,clean
REQ-09497,musk,musky
REQ-09497,vanilla,gourmand
REQ-09500,leather,leather
REQ-09500,coffee,gourmand
REQ-09501,clean,clean
REQ-09505,sweet,sweet
REQ-09506,fresh,fresh
REQ-09506,fresh cut grass,green
REQ-09507,vanilla,gourmand
REQ-09508,citrus,citrus
REQ-09510,clean,clean
REQ-09511,clean,clean
REQ-09512,clean,clean
REQ-09519,clean,clean
REQ-09519,hotel lobby,clean
REQ-09519,leather,leather
REQ-09520,musk,musky
REQ-09521,leather,leather
REQ-09522,floral,floral
REQ-09523,leather,leather
REQ-09525,powdery,powdery
REQ-09526,powdery,powdery
REQ-09528,smoky,smoky
REQ-09528,sweet,sweet
REQ-09530,sweet,sweet
REQ-09531,musk,musky
REQ-09533,smoky,smoky
REQ-09533,wet stone,mineral
REQ-09534,clean,clean
REQ-09534,hotel lobby,clean
REQ-09535,dark,dark
REQ-09535,powdery,powdery
REQ-09536,powdery,powdery
REQ-09537,clean,clean
REQ-09537,vanilla,gourmand
REQ-09539,sweet,sweet
REQ-09540,smoky,smoky
REQ-09542,clean,clean
REQ-09542,hotel lobby,clean
REQ-09542,smoky,smoky
REQ-09544,smoky,smoky
REQ-09546,citrus,citrus
REQ-09547,sweet,sweet
REQ-09548,vanilla,gourmand
REQ-09550,dark,dark
REQ-09552,leather,leather
REQ-09555,sweet,sweet
REQ-09558,musk,musky
REQ-09559,powdery,powdery
REQ-09559,vanilla,gourmand
REQ-09560,mineral,mineral
REQ-09561,citrus,citrus
REQ-09561,ozonic,ozonic
REQ-09562,vanilla,gourmand
REQ-09564,vanilla,gourmand
REQ-09565,smoky,smoky
REQ-09567,amber,amber
REQ-09567,vanilla,gourmand
REQ-09569,smoky,smoky
REQ-09570,ozone,ozonic
REQ-09570,vanilla,gourmand
REQ-09572,vanilla,gourmand
REQ-09573,sweet,sweet
REQ-09576,citrus,citrus
REQ-09579,woody,woody
REQ-09580,ozonic,ozonic
REQ-09581,amber,amber
REQ-09582,powdery,powdery
REQ-09583,musk,musky
REQ-09586,vanilla,gourmand
REQ-09588,powdery,powdery
REQ-09589,ozonic,ozonic
REQ-09589,leather,leather
REQ-09589,coffee,gourmand
REQ-09591,wet stone,mineral
REQ-09592,smoky,smoky
REQ-09592,powdery,powdery
REQ-09593,ozone,ozonic
REQ-09595,leather,leather
REQ-09599,clean,clean
REQ-09599,vanilla,gourmand
REQ-09600,fresh,fresh
REQ-09600,fresh cut grass,green
REQ-09600,powdery,powdery
REQ-09601,leather,leather
REQ-09601,powdery,powdery
REQ-09602,woody,woody
REQ-09603,leather,leather
REQ-09609,smoky,smoky
REQ-09610,smoky,smoky
REQ-09614,leather,leather
REQ-09616,vanilla,gourmand
REQ-09619,clean,clean
REQ-09619,hotel lobby,clean
REQ-09622,smoky,smoky
REQ-09624,musk,musky
REQ-09627,clean,clean
REQ-09627,vanilla,gourmand
REQ-09628,clean,clean
REQ-09629,leather,leather
REQ-09630,clean,clean
REQ-09633,smoky,smoky
REQ-09633,citrus,citrus
REQ-09636,vanilla,gourmand
REQ-09638,sweet,sweet
REQ-09639,musk,musky
REQ-09640,citrus,citrus
REQ-09641,clean,clean
REQ-09641,citrus,citrus
REQ-09642,clean,clean
REQ-09643,forest,woody
REQ-09643,smoky,smoky
REQ-09643,after rain,ozonic
REQ-09644,vanilla,gourmand
REQ-09646,spicy,spicy
REQ-09647,smoky,smoky
REQ-09648,ozonic,ozonic
REQ-09650,vanilla,gourmand
REQ-09654,musky,musky
REQ-09654,musk,musky
REQ-09655,leather,leather
REQ-09655,powdery,powdery
REQ-09658,leather,leather
REQ-09658,coffee,gourmand
REQ-09659,leather,leather
REQ-09664,powdery,powdery
REQ-09665,vanilla,gourmand
REQ-09666,amber,amber
REQ-09667,musk,musky
REQ-09668,citrus,citrus
REQ-09670,fresh,fresh
REQ-09670,freshly washed,clean
REQ-09670,leather,leather
REQ-09671,smoky,smoky
REQ-09672,smoky,smoky
REQ-09674,vanilla,gourmand
REQ-09675,leather,leather
REQ-09677,clean,clean
REQ-09678,vanilla,gourmand
REQ-09679,clean,clean
REQ-09679,hotel lobby,clean
REQ-09680,vanilla,gourmand
REQ-09682,citrus,citrus
REQ-09683,musk,musky
REQ-09684,musk,musky
REQ-09686,clean,clean
REQ-09687,smoky,smoky
REQ-09691,clean,clean
REQ-09691,barbershop,fougere
REQ-09693,sweet,sweet
REQ-09694,powdery,powdery
REQ-09695,forest,woody
REQ-09695,after rain,ozonic
REQ-09695,sweet,sweet
REQ-09697,powdery,powdery
REQ-09698,musk,musky
REQ-09699,clean,clean
REQ-09700,clean,clean
REQ-09700,hotel lobby,clean
REQ-09700,smoky,smoky
REQ-09701,sweet,sweet
REQ-09702,vanilla,gourmand
REQ-09703,floral,floral
REQ-09703,musk,musky
REQ-09705,leather,leather
REQ-09706,musky,musky
REQ-09706,musk,musky
REQ-09707,vanilla,gourmand
REQ-09708,powdery,powdery
REQ-09709,clean,clean
REQ-09710,ozonic,ozonic
REQ-09711,fresh,fresh
REQ-09711,freshly washed,clean
REQ-09711,leather,leather
REQ-09712,leather,leather
REQ-09714,clean,clean
REQ-09717,sweet,sweet
REQ-09719,powdery,powdery
REQ-09720,vanilla,gourmand
REQ-09721,smoky,smoky
REQ-09722,sweet,sweet
REQ-09723,leather,leather
REQ-09723,sweet,sweet
REQ-09724,clean,clean
REQ-09724,hotel lobby,clean
REQ-09725,smoky,smoky
REQ-09726,ozonic,ozonic
REQ-09727,barbershop,fougere
REQ-09728,clean,clean
REQ-09729,musky,musky
REQ-09729,musk,musky
REQ-09730,amber,amber
REQ-09730,sweet,sweet
REQ-09732,leather,leather
REQ-09732,powdery,powdery
REQ-09733,fresh,fresh
REQ-09733,fresh cut grass,green
REQ-09733,sweet,sweet
REQ-09735,ozone,ozonic
REQ-09737,powdery,powdery
REQ-09738,powdery,powdery
REQ-09738,sweet,sweet
REQ-09739,leather,leather
REQ-09740,ozonic,ozonic
REQ-09740,sweet,sweet
REQ-09743,smoky,smoky
REQ-09745,dark,dark
REQ-09746,sweet,sweet
REQ-09747,citrus,citrus
REQ-09749,forest,woody
REQ-09749,smoky,smoky
REQ-09749,after rain,ozonic
REQ-09749,powdery,powdery
REQ-09750,vanilla,gourmand
REQ-09752,vanilla,gourmand
REQ-09754,sweet,sweet
REQ-09756,fresh,fresh
REQ-09757,smoke,smoky
REQ-09757,fireplace,smoky
REQ-09757,leather,leather
REQ-09760,leather,leather
REQ-09760,powdery,powdery
REQ-09760,vanilla,gourmand
REQ-09760,coffee,gourmand
REQ-09761,leather,leather
REQ-09762,leather,leather
REQ-09763,smoky,smoky
REQ-09766,citrus,citrus
REQ-09767,smoky,smoky
REQ-09770,aquatic,aquatic
REQ-09772,musky,musky
REQ-09772,musk,musky
REQ-09773,fresh,fresh
REQ-09773,leather,leather
REQ-09776,clean,clean
REQ-09778,musk,musky
REQ-09779,sweet,sweet
REQ-09780,powdery,powdery
REQ-09781,leather,leather
REQ-09782,sweet,sweet
REQ-09783,smoke,smoky
REQ-09783,fireplace,smoky
REQ-09784,citrus,citrus
REQ-09784,vanilla,gourmand
REQ-09787,citrus,citrus
REQ-09792,musk,musky
REQ-09793,smoky,smoky
REQ-09793,powdery,powdery
REQ-09794,wet stone,mineral
REQ-09795,clean,clean
REQ-09799,smoke,smoky
REQ-09799,fireplace,smoky
REQ-09799,powdery,powdery
REQ-09800,forest,woody
REQ-09800,after rain,ozonic
REQ-09801,smoky,smoky
REQ-09804,leather,leather
REQ-09804,sweet,sweet
REQ-09806,vanilla,gourmand
REQ-09809,forest,woody
REQ-09809,musk,musky
REQ-09809,after rain,ozonic
REQ-09811,citrus,citrus
REQ-09815,vanilla,gourmand
REQ-09816,powdery,powdery
REQ-09817,powdery,powdery
REQ-09818,after rain,ozonic
REQ-09819,vanilla,gourmand
REQ-09822,musk,musky
REQ-09822,sweet,sweet
REQ-09824,wet stone,mineral
REQ-09824,powdery,powdery
REQ-09825,vanilla,gourmand
REQ-09826,clean,clean
REQ-09826,hotel lobby,clean
REQ-09826,vanilla,gourmand
REQ-09827,ozonic,ozonic
REQ-09827,wet stone,mineral
REQ-09828,smoky,smoky
REQ-09828,mineral,mineral
REQ-09829,aquatic,aquatic
REQ-09830,clean,clean
REQ-09830,hotel lobby,clean
REQ-09830,vanilla,gourmand
REQ-09832,vanilla,gourmand
REQ-09834,powdery,powdery
REQ-09838,smoky,smoky
REQ-09838,vanilla,gourmand
REQ-09841,clean,clean
REQ-09841,vanilla,gourmand
REQ-09842,smoky,smoky
REQ-09842,ozonic,ozonic
REQ-09843,smoky,smoky
REQ-09845,vanilla,gourmand
REQ-09846,clean,clean
REQ-09846,hotel lobby,clean
REQ-09846,powdery,powdery
REQ-09846,sweet,sweet
REQ-09847,barbershop,fougere
REQ-09848,musk,musky
REQ-09848,mineral,mineral
REQ-09848,leather,leather
REQ-09849,clean,clean
REQ-09850,citrus,citrus
REQ-09851,clean,clean
REQ-09851,hotel lobby,clean
REQ-09851,powdery,powdery
REQ-09852,musk,musky
REQ-09853,smoky,smoky
REQ-09854,clean,clean
REQ-09854,smoke,smoky
REQ-09854,fireplace,smoky
REQ-09855,citrus,citrus
REQ-09858,citrus,citrus
REQ-09859,smoky,smoky
REQ-09860,musk,musky
REQ-09861,smoky,smoky
REQ-09861,powdery,powdery
REQ-09862,forest,woody
REQ-09862,after rain,ozonic
REQ-09863,fresh,fresh
REQ-09863,fresh cut grass,green
REQ-09864,vanilla,gourmand
REQ-09865,green,green
REQ-09866,powdery,powdery
REQ-09867,sweet,sweet
REQ-09874,smoky,smoky
REQ-09874,leather,leather
REQ-09876,sweet,sweet
REQ-09879,smoke,smoky
REQ-09879,fireplace,smoky
REQ-09881,sweet,sweet
REQ-09884,fresh,fresh
REQ-09884,freshly washed,clean
REQ-09885,sweet,sweet
REQ-09888,floral,floral
REQ-09888,aquatic,aquatic
REQ-09890,smoke,smoky
REQ-09890,fireplace,smoky
REQ-09890,musk,musky
REQ-09893,smoky,smoky
REQ-09894,leather,leather
REQ-09895,powdery,powdery
REQ-09896,green,green
REQ-09897,fresh,fresh
REQ-09897,fresh cut grass,green
REQ-09898,smoky,smoky
REQ-09898,musky,musky
REQ-09898,musk,musky
REQ-09902,dark,dark
REQ-09903,woody,woody
REQ-09903,sweet,sweet
REQ-09905,clean,clean
REQ-09905,dark,dark
REQ-09906,smoky,smoky
REQ-09906,ozonic,ozonic
REQ-09908,smoky,smoky
REQ-09909,fresh,fresh
REQ-09911,musk,musky
REQ-09912,sweet,sweet
REQ-09914,musk,musky
REQ-09916,wet stone,mineral
REQ-09917,leather,leather
REQ-09918,powdery,powdery
REQ-09919,forest,woody
REQ-09919,after rain,ozonic
REQ-09920,vanilla,gourmand
REQ-09921,sweet,sweet
REQ-09923,clean,clean
REQ-09923,amber,amber
REQ-09923,powdery,powdery
REQ-09924,musk,musky
REQ-09925,leather,leather
REQ-09927,powdery,powdery
REQ-09928,floral,floral
REQ-09928,green,green
REQ-09928,musk,musky
REQ-09929,clean,clean
REQ-09929,musk,musky
REQ-09930,sweet,sweet
REQ-09938,woody,woody
REQ-09938,green,green
REQ-09938,musk,musky
REQ-09939,floral,floral
REQ-09940,musk,musky
REQ-09941,citrus,citrus
REQ-09941,musk,musky
REQ-09942,smoky,smoky
REQ-09944,powdery,powdery
REQ-09946,musk,musky
REQ-09946,wet stone,mineral
REQ-09947,clean,clean
REQ-09947,leather,leather
REQ-09947,powdery,powdery
REQ-09947,vanilla,gourmand
REQ-09947,coffee,gourmand
REQ-09948,musk,musky
REQ-09950,sweet,sweet
REQ-09951,dark,dark
REQ-09953,musk,musky
REQ-09954,fresh,fresh
REQ-09954,sweet,sweet
REQ-09955,sweet,sweet
REQ-09956,clean,clean
REQ-09956,hotel lobby,clean
REQ-09956,vanilla,gourmand
REQ-09957,leather,leather
REQ-09958,powdery,powdery
REQ-09960,musk,musky
REQ-09961,barbershop,fougere
REQ-09962,fresh,fresh
REQ-09962,clean,clean
REQ-09962,hotel lobby,clean
REQ-09965,smoky,smoky
REQ-09967,leather,leather
REQ-09968,vanilla,gourmand
REQ-09969,powdery,powdery
REQ-09970,aquatic,aquatic
REQ-09971,clean,clean
REQ-09971,ozone,ozonic
REQ-09972,dark,dark
REQ-09973,powdery,powdery
